Fecha,flujo,tarea_detalle,Usuario,Tareas realizadas
15 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,50
15 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,33
15 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,35
15 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,51
15 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
15 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,53
15 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_damercur,48
15 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_aglugone,50
15 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_yaportas,40
16 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,60
16 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,66
16 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,77
16 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,59
16 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,53
16 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,60
16 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,41
16 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,68
16 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,58
16 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,60
16 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,60
16 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,43
16 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,54
16 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,59
16 may 2025,REMOVE_OUTSIDERS,REMOVE_OUTSIDERS,ext_julieflo,39
19 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,76
19 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,111
19 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,111
19 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,19
19 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,128
19 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,16
19 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,130
19 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,22
19 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,78
19 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,4
19 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,13
19 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,15
19 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,15
19 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,98
20 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,48
20 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,35
20 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,79
20 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,11
20 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,28
20 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
20 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,31
20 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,65
20 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,35
20 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,26
20 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,83
20 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,69
20 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,59
20 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,60
21 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,142
21 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,109
21 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,91
21 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,68
21 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,1
21 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,118
21 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,112
21 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,94
22 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,91
22 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,142
22 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,102
22 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,95
22 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,117
22 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,111
22 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,126
23 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,106
23 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,120
23 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,116
23 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,113
23 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,124
23 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,106
23 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,19
26 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,110
26 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,120
26 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,115
26 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,92
26 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,117
26 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,101
26 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,107
27 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,137
27 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,129
27 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,121
27 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,88
27 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,124
27 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,27
27 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,111
27 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,62
28 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,41
28 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,51
28 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,86
28 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,73
28 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,70
28 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,48
28 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,4
28 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,70
28 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,42
28 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,73
28 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,34
28 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,72
28 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,37
28 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,69
29 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,126
29 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,108
29 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,5
29 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,9
29 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,87
29 may 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,2
29 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,124
29 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,119
29 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,111
29 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,114
30 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,101
30 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,88
30 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,129
30 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,106
30 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,89
30 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,104
30 may 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,105
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,112
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,62
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,106
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,109
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,140
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,118
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,110
2 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,122
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,90
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,73
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,45
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,36
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,38
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,71
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,62
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,43
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,73
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,89
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,45
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,39
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,49
3 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,46
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,67
3 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,67
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,115
4 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,12
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,113
4 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,4
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,115
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,56
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,116
4 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,8
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,119
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,111
4 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,62
5 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,60
5 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,44
5 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,143
5 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,9
5 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,122
5 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,117
5 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,114
5 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,97
5 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,115
6 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,49
6 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,63
6 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,102
6 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,58
6 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,141
6 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,17
6 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,16
6 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,53
6 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,56
6 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,47
6 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,62
6 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,55
6 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,53
6 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,77
6 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,62
9 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,143
9 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,34
9 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,116
9 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,142
9 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,112
9 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,77
9 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,124
9 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,109
9 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,119
10 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,49
10 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,59
10 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,139
10 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,11
10 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,60
10 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,34
10 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,148
10 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
10 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,43
10 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,45
10 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,46
10 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,60
10 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,46
10 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,49
10 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,37
11 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,80
11 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,121
11 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,86
11 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,17
11 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,92
11 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,79
11 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,83
11 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,80
11 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,82
12 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,9
12 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,140
12 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,37
12 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,116
12 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,8
12 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,71
12 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,76
12 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,16
12 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,73
12 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,72
12 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,67
12 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,92
12 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,10
12 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,7
13 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,37
13 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,109
13 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,143
13 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,96
13 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,85
13 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,38
13 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,122
13 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,74
13 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,98
13 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,88
13 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,41
13 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,39
13 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,25
13 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,47
13 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,34
16 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,104
16 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,121
17 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,27
17 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,23
17 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,45
17 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,45
17 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,85
17 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,34
17 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,43
17 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,73
17 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,112
17 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,99
17 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
17 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
17 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,80
17 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
18 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
18 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
18 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,105
18 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,41
18 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,44
18 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
18 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,164
18 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,52
18 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,44
18 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,86
18 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,85
18 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,73
18 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,127
18 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,73
18 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,43
19 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,46
19 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,38
19 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,22
19 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,57
19 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,78
19 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,45
